timestamp,coin,signal,reasoning
2025-11-13T11:58:39.243797,DOGE,hold,
2025-11-13T11:58:39.243797,BNB,hold,
2025-11-13T12:01:45.378693,ETH,hold,
2025-11-13T12:01:45.378693,SOL,hold,
2025-11-13T12:01:45.378693,XRP,hold,
2025-11-13T12:01:45.378693,BTC,hold,
2025-11-13T12:01:45.378693,DOGE,hold,
2025-11-13T12:01:45.378693,BNB,hold,
2025-11-13T12:04:51.547786,ETH,hold,
2025-11-13T12:04:51.547786,SOL,hold,
2025-11-13T12:04:51.547786,XRP,hold,
2025-11-13T12:04:51.547786,BTC,hold,
2025-11-13T12:04:51.547786,DOGE,hold,
2025-11-13T12:04:51.547786,BNB,hold,
2025-11-13T12:07:57.921728,ETH,hold,
2025-11-13T12:07:57.921728,SOL,hold,
2025-11-13T12:07:57.921728,XRP,hold,
2025-11-13T12:07:57.921728,BTC,hold,
2025-11-13T12:07:57.921728,DOGE,hold,
2025-11-13T12:07:57.921728,BNB,hold,
2025-11-13T12:11:04.081434,ETH,hold,
2025-11-13T12:11:04.081434,SOL,hold,
2025-11-13T12:11:04.081434,XRP,hold,
2025-11-13T12:11:04.081434,BTC,hold,
2025-11-13T12:11:04.081434,DOGE,hold,
2025-11-13T12:11:04.081434,BNB,hold,
2025-11-13T12:14:10.455869,ETH,hold,
2025-11-13T12:14:10.455869,SOL,hold,
2025-11-13T12:14:10.455869,XRP,hold,
2025-11-13T12:14:10.455869,BTC,hold,
2025-11-13T12:14:10.455869,DOGE,hold,
2025-11-13T12:14:10.455869,BNB,hold,
2025-11-13T12:17:16.636523,ETH,hold,
2025-11-13T12:17:16.636523,SOL,hold,
2025-11-13T12:17:16.636523,XRP,hold,
2025-11-13T12:17:16.636523,BTC,hold,
2025-11-13T12:17:16.636523,DOGE,hold,
2025-11-13T12:17:16.636523,BNB,hold,
2025-11-13T12:20:22.888297,ETH,hold,
2025-11-13T12:20:22.888297,SOL,hold,
2025-11-13T12:20:22.888297,XRP,hold,
2025-11-13T12:20:22.888297,BTC,hold,
2025-11-13T12:20:22.888297,DOGE,hold,
2025-11-13T12:20:22.888297,BNB,hold,
2025-11-13T12:23:29.055641,ETH,hold,
2025-11-13T12:23:29.055641,SOL,hold,
2025-11-13T12:23:29.055641,XRP,hold,
2025-11-13T12:23:29.055641,BTC,hold,
2025-11-13T12:23:29.055641,DOGE,hold,
2025-11-13T12:23:29.055641,BNB,hold,
2025-11-13T12:26:35.097399,ETH,hold,
2025-11-13T12:26:35.097399,SOL,hold,
2025-11-13T12:26:35.097399,XRP,hold,
2025-11-13T12:26:35.097399,BTC,hold,
2025-11-13T12:26:35.097399,DOGE,hold,
2025-11-13T12:26:35.097399,BNB,hold,
2025-11-13T12:29:41.080866,ETH,hold,
2025-11-13T12:29:41.080866,SOL,hold,
2025-11-13T12:29:41.080866,XRP,hold,
2025-11-13T12:29:41.080866,BTC,hold,
2025-11-13T12:29:41.080866,DOGE,hold,
2025-11-13T12:29:41.080866,BNB,hold,
2025-11-13T12:32:47.352731,ETH,hold,
2025-11-13T12:32:47.352731,SOL,hold,
2025-11-13T12:32:47.352731,XRP,hold,
2025-11-13T12:32:47.352731,BTC,hold,
2025-11-13T12:32:47.352731,DOGE,hold,
2025-11-13T12:32:47.352731,BNB,hold,
2025-11-13T12:35:53.918085,ETH,hold,
2025-11-13T12:35:53.918085,SOL,hold,
2025-11-13T12:35:53.918085,XRP,hold,
2025-11-13T12:35:53.918085,BTC,hold,
2025-11-13T12:35:53.918085,DOGE,hold,
2025-11-13T12:35:53.918085,BNB,hold,
2025-11-13T12:39:00.498232,ETH,hold,
2025-11-13T12:39:00.498232,SOL,hold,
2025-11-13T12:39:00.498232,XRP,hold,
2025-11-13T12:39:00.498232,BTC,hold,
2025-11-13T12:39:00.498232,DOGE,hold,
2025-11-13T12:39:00.498232,BNB,hold,
2025-11-13T12:42:07.380157,ETH,hold,
2025-11-13T12:42:07.380157,SOL,hold,
2025-11-13T12:42:07.380157,XRP,hold,
2025-11-13T12:42:07.380157,BTC,hold,
2025-11-13T12:42:07.380157,DOGE,hold,
2025-11-13T12:42:07.380157,BNB,hold,
2025-11-13T12:45:13.499002,ETH,hold,
2025-11-13T12:45:13.499002,SOL,hold,
2025-11-13T12:45:13.499002,XRP,hold,
2025-11-13T12:45:13.499002,BTC,hold,
2025-11-13T12:45:13.499002,DOGE,hold,
2025-11-13T12:45:13.499002,BNB,hold,
2025-11-13T12:48:21.863330,ETH,hold,
2025-11-13T12:48:21.863330,SOL,hold,
2025-11-13T12:48:21.863330,XRP,hold,
2025-11-13T12:48:21.863330,BTC,hold,
2025-11-13T12:48:21.863330,DOGE,hold,
2025-11-13T12:48:21.863330,BNB,hold,
2025-11-13T12:51:28.338558,ETH,hold,
2025-11-13T12:51:28.338558,SOL,hold,
2025-11-13T12:51:28.338558,XRP,hold,
2025-11-13T12:51:28.338558,BTC,hold,
2025-11-13T12:51:28.338558,DOGE,hold,
2025-11-13T12:51:28.338558,BNB,hold,
2025-11-13T12:54:34.535094,ETH,hold,
2025-11-13T12:54:34.535094,SOL,hold,
2025-11-13T12:54:34.535094,XRP,hold,
2025-11-13T12:54:34.535094,BTC,hold,
2025-11-13T12:54:34.535094,DOGE,hold,
2025-11-13T12:54:34.535094,BNB,hold,
2025-11-13T12:57:40.617674,ETH,hold,
2025-11-13T12:57:40.617674,SOL,hold,
2025-11-13T12:57:40.617674,XRP,hold,
2025-11-13T12:57:40.617674,BTC,hold,
2025-11-13T12:57:40.617674,DOGE,hold,
2025-11-13T12:57:40.617674,BNB,hold,
2025-11-13T13:00:46.988861,ETH,hold,
2025-11-13T13:00:46.988861,SOL,hold,
2025-11-13T13:00:46.988861,XRP,hold,
2025-11-13T13:00:46.988861,BTC,hold,
2025-11-13T13:00:46.988861,DOGE,hold,
2025-11-13T13:00:46.988861,BNB,hold,
2025-11-13T13:03:53.150272,ETH,hold,
2025-11-13T13:03:53.150272,SOL,hold,
2025-11-13T13:03:53.150272,XRP,hold,
2025-11-13T13:03:53.150272,BTC,hold,
2025-11-13T13:03:53.150272,DOGE,hold,
2025-11-13T13:03:53.150272,BNB,hold,
2025-11-13T13:06:59.315594,ETH,hold,
2025-11-13T13:06:59.315594,SOL,hold,
2025-11-13T13:06:59.315594,XRP,hold,
2025-11-13T13:06:59.315594,BTC,hold,
2025-11-13T13:06:59.315594,DOGE,hold,
2025-11-13T13:06:59.315594,BNB,hold,
2025-11-13T13:10:06.508037,ETH,hold,
2025-11-13T13:10:06.508037,SOL,hold,
2025-11-13T13:10:06.508037,XRP,hold,
2025-11-13T13:10:06.508037,BTC,hold,
2025-11-13T13:10:06.508037,DOGE,hold,
2025-11-13T13:10:06.508037,BNB,hold,
2025-11-13T13:13:12.566201,ETH,hold,
2025-11-13T13:13:12.566201,SOL,hold,
2025-11-13T13:13:12.566201,XRP,hold,
2025-11-13T13:13:12.566201,BTC,hold,
2025-11-13T13:13:12.566201,DOGE,hold,
2025-11-13T13:13:12.566201,BNB,hold,
2025-11-13T13:16:19.157028,ETH,hold,
2025-11-13T13:16:19.157028,SOL,hold,
2025-11-13T13:16:19.157028,XRP,hold,
2025-11-13T13:16:19.157028,BTC,hold,
2025-11-13T13:16:19.157028,DOGE,hold,
2025-11-13T13:16:19.157028,BNB,hold,
2025-11-13T13:19:25.732781,ETH,hold,
2025-11-13T13:19:25.732781,SOL,hold,
2025-11-13T13:19:25.732781,XRP,hold,
2025-11-13T13:19:25.732781,BTC,hold,
2025-11-13T13:19:25.732781,DOGE,hold,
2025-11-13T13:19:25.732781,BNB,hold,
2025-11-13T13:22:33.635934,ETH,hold,"ETH price is near EMA20, RSI is neutral, and MACD is slightly bearish but near signal. Holding short position."
2025-11-13T13:22:33.635934,SOL,hold,SOL price is around EMA20. RSI is neutral. MACD is slightly bearish. Holding short position.
2025-11-13T13:22:33.635934,XRP,hold,"XRP price is above EMA20, RSI is bullish, MACD is slightly above signal. Holding long position."
2025-11-13T13:22:33.635934,BTC,hold,"BTC price is above EMA20, RSI is bullish, MACD is bullish and above signal. Holding short position, watching closely for potential stop loss trigger."
2025-11-13T13:22:33.635934,DOGE,hold,"DOGE price is near EMA20, RSI is neutral, MACD is bearish. Holding short position."
2025-11-13T13:22:33.635934,BNB,hold,"BNB price is near EMA20, RSI is neutral, MACD is bearish. Holding short position."
2025-11-13T13:25:40.001821,ETH,hold,
2025-11-13T13:25:40.001821,SOL,hold,
2025-11-13T13:25:40.001821,XRP,hold,
2025-11-13T13:25:40.001821,BTC,hold,
2025-11-13T13:25:40.001821,DOGE,hold,
2025-11-13T13:25:40.001821,BNB,hold,
2025-11-13T13:28:46.064453,ETH,hold,
2025-11-13T13:28:46.064453,SOL,hold,
2025-11-13T13:28:46.064453,XRP,hold,
2025-11-13T13:28:46.064453,BTC,hold,
2025-11-13T13:28:46.064453,DOGE,hold,
2025-11-13T13:28:46.064453,BNB,hold,
2025-11-13T13:31:52.217909,ETH,hold,
2025-11-13T13:31:52.217909,SOL,hold,
2025-11-13T13:31:52.217909,XRP,hold,
2025-11-13T13:31:52.217909,BTC,hold,
2025-11-13T13:31:52.217909,DOGE,hold,
2025-11-13T13:31:52.217909,BNB,hold,
2025-11-13T13:34:58.291282,ETH,hold,
2025-11-13T13:34:58.291282,SOL,hold,
2025-11-13T13:34:58.291282,XRP,hold,
2025-11-13T13:34:58.291282,BTC,hold,
2025-11-13T13:34:58.291282,DOGE,hold,
2025-11-13T13:34:58.291282,BNB,hold,
2025-11-13T13:38:04.971585,ETH,hold,
2025-11-13T13:38:04.971585,SOL,hold,
2025-11-13T13:38:04.971585,XRP,hold,
2025-11-13T13:38:04.971585,BTC,hold,
2025-11-13T13:38:04.971585,DOGE,hold,
2025-11-13T13:38:04.971585,BNB,hold,
2025-11-13T13:41:11.131697,ETH,hold,
2025-11-13T13:41:11.131697,SOL,hold,
2025-11-13T13:41:11.131697,XRP,hold,
2025-11-13T13:41:11.131697,BTC,hold,
2025-11-13T13:41:11.131697,DOGE,hold,
2025-11-13T13:41:11.131697,BNB,hold,
2025-11-13T13:44:17.256078,ETH,hold,
2025-11-13T13:44:17.256078,SOL,hold,
2025-11-13T13:44:17.256078,XRP,hold,
2025-11-13T13:44:17.256078,BTC,hold,
2025-11-13T13:44:17.256078,DOGE,hold,
2025-11-13T13:44:17.256078,BNB,hold,
2025-11-13T13:47:23.358558,ETH,hold,
2025-11-13T13:47:23.358558,SOL,hold,
2025-11-13T13:47:23.358558,XRP,hold,
2025-11-13T13:47:23.358558,BTC,hold,
2025-11-13T13:47:23.358558,DOGE,hold,
2025-11-13T13:47:23.358558,BNB,hold,
2025-11-13T13:50:29.469948,ETH,hold,
2025-11-13T13:50:29.469948,SOL,hold,
2025-11-13T13:50:29.469948,XRP,hold,
2025-11-13T13:50:29.469948,BTC,hold,
2025-11-13T13:50:29.469948,DOGE,hold,
2025-11-13T13:50:29.469948,BNB,hold,
2025-11-13T13:53:35.769967,ETH,hold,
2025-11-13T13:53:35.769967,SOL,hold,
2025-11-13T13:53:35.769967,XRP,hold,
2025-11-13T13:53:35.769967,BTC,hold,
2025-11-13T13:53:35.769967,DOGE,hold,
2025-11-13T13:53:35.769967,BNB,hold,
2025-11-13T13:56:42.363562,ETH,hold,
2025-11-13T13:56:42.363562,SOL,hold,
2025-11-13T13:56:42.363562,XRP,hold,
2025-11-13T13:56:42.363562,BTC,hold,
2025-11-13T13:56:42.363562,DOGE,hold,
2025-11-13T13:56:42.363562,BNB,hold,
2025-11-13T13:59:48.528994,ETH,hold,
2025-11-13T13:59:48.528994,SOL,hold,
2025-11-13T13:59:48.528994,XRP,hold,
2025-11-13T13:59:48.528994,BTC,hold,
2025-11-13T13:59:48.528994,DOGE,hold,
2025-11-13T13:59:48.528994,BNB,hold,
2025-11-13T14:02:55.284934,ETH,hold,
2025-11-13T14:02:55.284934,SOL,hold,
2025-11-13T14:02:55.284934,XRP,hold,
2025-11-13T14:02:55.284934,BTC,hold,
2025-11-13T14:02:55.284934,DOGE,hold,
2025-11-13T14:02:55.284934,BNB,hold,
2025-11-13T14:06:01.879565,ETH,hold,
2025-11-13T14:06:01.879565,SOL,hold,
2025-11-13T14:06:01.879565,XRP,hold,
2025-11-13T14:06:01.879565,BTC,hold,
2025-11-13T14:06:01.879565,DOGE,hold,
2025-11-13T14:06:01.879565,BNB,hold,
2025-11-13T14:09:07.941974,ETH,hold,
2025-11-13T14:09:07.941974,SOL,hold,
2025-11-13T14:09:07.941974,XRP,hold,
2025-11-13T14:09:07.941974,BTC,hold,
2025-11-13T14:09:07.941974,DOGE,hold,
2025-11-13T14:09:07.941974,BNB,hold,
2025-11-13T14:12:14.516248,ETH,hold,
2025-11-13T14:12:14.516248,SOL,hold,
2025-11-13T14:12:14.516248,XRP,hold,
2025-11-13T14:12:14.516248,BTC,hold,
2025-11-13T14:12:14.516248,DOGE,hold,
2025-11-13T14:12:14.516248,BNB,hold,
2025-11-13T14:15:20.860704,ETH,hold,
2025-11-13T14:15:20.860704,SOL,hold,
2025-11-13T14:15:20.860704,XRP,hold,
2025-11-13T14:15:20.860704,BTC,hold,
2025-11-13T14:15:20.860704,DOGE,hold,
2025-11-13T14:15:20.860704,BNB,hold,
2025-11-13T14:18:26.945373,ETH,hold,
2025-11-13T14:18:26.945373,SOL,hold,
2025-11-13T14:18:26.945373,XRP,hold,
2025-11-13T14:18:26.945373,BTC,hold,
2025-11-13T14:18:26.945373,DOGE,hold,
2025-11-13T14:18:26.945373,BNB,hold,
2025-11-13T14:21:33.418336,ETH,hold,
2025-11-13T14:21:33.418336,SOL,hold,
2025-11-13T14:21:33.418336,XRP,hold,
2025-11-13T14:21:33.418336,BTC,hold,
2025-11-13T14:21:33.418336,DOGE,hold,
2025-11-13T14:21:33.418336,BNB,hold,
2025-11-13T14:24:39.682923,ETH,hold,
2025-11-13T14:24:39.682923,SOL,hold,
2025-11-13T14:24:39.682923,XRP,hold,
2025-11-13T14:24:39.682923,BTC,hold,
2025-11-13T14:24:39.682923,DOGE,hold,
2025-11-13T14:24:39.682923,BNB,hold,
2025-11-13T14:27:45.743854,ETH,hold,
2025-11-13T14:27:45.743854,SOL,hold,
2025-11-13T14:27:45.743854,XRP,hold,
2025-11-13T14:27:45.743854,BTC,hold,
2025-11-13T14:27:45.743854,DOGE,hold,
2025-11-13T14:27:45.743854,BNB,hold,
2025-11-13T14:30:51.807004,ETH,hold,
2025-11-13T14:30:51.807004,SOL,hold,
2025-11-13T14:30:51.807004,XRP,hold,
2025-11-13T14:30:51.807004,BTC,hold,
2025-11-13T14:30:51.807004,DOGE,hold,
2025-11-13T14:30:51.807004,BNB,hold,
2025-11-13T14:33:58.040665,ETH,hold,
2025-11-13T14:33:58.040665,SOL,hold,
2025-11-13T14:33:58.040665,XRP,hold,
2025-11-13T14:33:58.040665,BTC,hold,
2025-11-13T14:33:58.040665,DOGE,hold,
2025-11-13T14:33:58.040665,BNB,hold,
2025-11-13T14:37:04.280572,ETH,hold,
2025-11-13T14:37:04.280572,SOL,hold,
2025-11-13T14:37:04.280572,XRP,close,
2025-11-13T14:37:04.280572,BTC,hold,
2025-11-13T14:37:04.280572,DOGE,hold,
2025-11-13T14:37:04.280572,BNB,hold,
2025-11-13T14:40:11.429203,ETH,hold,
2025-11-13T14:40:11.429203,SOL,hold,
2025-11-13T14:40:11.429203,XRP,entry,
2025-11-13T14:40:11.429203,BTC,hold,
2025-11-13T14:40:11.429203,DOGE,hold,
2025-11-13T14:40:11.429203,BNB,hold,
2025-11-13T14:43:17.389313,ETH,hold,
2025-11-13T14:43:17.389313,SOL,hold,
2025-11-13T14:43:17.389313,XRP,close,
2025-11-13T14:43:17.389313,BTC,hold,
2025-11-13T14:43:17.389313,DOGE,hold,
2025-11-13T14:43:17.389313,BNB,hold,
2025-11-13T14:46:23.446808,ETH,hold,
2025-11-13T14:46:23.446808,SOL,hold,
2025-11-13T14:46:23.446808,XRP,entry,
2025-11-13T14:46:23.446808,BTC,hold,
2025-11-13T14:46:23.446808,DOGE,hold,
2025-11-13T14:46:23.446808,BNB,hold,
2025-11-13T14:49:29.304313,ETH,hold,
2025-11-13T14:49:29.304313,SOL,hold,
2025-11-13T14:49:29.304313,XRP,close,
2025-11-13T14:49:29.304313,BTC,hold,
2025-11-13T14:49:29.304313,DOGE,hold,
2025-11-13T14:49:29.304313,BNB,hold,
2025-11-13T14:52:35.410754,ETH,close,
2025-11-13T14:52:35.410754,SOL,close,
2025-11-13T14:52:35.410754,XRP,entry,
2025-11-13T14:52:35.410754,BTC,close,
2025-11-13T14:52:35.410754,DOGE,close,
2025-11-13T14:52:35.410754,BNB,close,
2025-11-13T14:55:42.659770,ETH,entry,
2025-11-13T14:55:42.659770,SOL,entry,
2025-11-13T14:55:42.659770,XRP,close,
2025-11-13T14:55:42.659770,BTC,hold,
2025-11-13T14:55:42.659770,DOGE,entry,
2025-11-13T14:55:42.659770,BNB,entry,
2025-11-13T14:58:49.030733,ETH,hold,
2025-11-13T14:58:49.030733,SOL,hold,
2025-11-13T14:58:49.030733,XRP,entry,
2025-11-13T14:58:49.030733,BTC,hold,
2025-11-13T14:58:49.030733,DOGE,hold,
2025-11-13T14:58:49.030733,BNB,hold,
2025-11-13T15:01:55.399308,ETH,hold,
2025-11-13T15:01:55.399308,SOL,hold,
2025-11-13T15:01:55.399308,XRP,hold,
2025-11-13T15:01:55.399308,BTC,entry,
2025-11-13T15:01:55.399308,DOGE,hold,
2025-11-13T15:01:55.399308,BNB,hold,
2025-11-13T15:05:01.457771,ETH,hold,
2025-11-13T15:05:01.457771,SOL,hold,
2025-11-13T15:05:01.457771,XRP,hold,
2025-11-13T15:05:01.457771,BTC,hold,
2025-11-13T15:05:01.457771,DOGE,hold,
2025-11-13T15:05:01.457771,BNB,hold,
2025-11-13T15:08:07.418983,ETH,hold,
2025-11-13T15:08:07.418983,SOL,hold,
2025-11-13T15:08:07.418983,XRP,hold,
2025-11-13T15:08:07.418983,BTC,hold,
2025-11-13T15:08:07.418983,DOGE,hold,
2025-11-13T15:08:07.418983,BNB,hold,
2025-11-13T15:11:13.790519,ETH,hold,
2025-11-13T15:11:13.790519,SOL,hold,
2025-11-13T15:11:13.790519,XRP,hold,
2025-11-13T15:11:13.790519,BTC,hold,
2025-11-13T15:11:13.790519,DOGE,hold,
2025-11-13T15:11:13.790519,BNB,hold,
2025-11-13T15:14:19.732117,ETH,hold,
2025-11-13T15:14:19.732117,SOL,hold,
2025-11-13T15:14:19.732117,XRP,hold,
2025-11-13T15:14:19.732117,BTC,hold,
2025-11-13T15:14:19.732117,DOGE,hold,
2025-11-13T15:14:19.732117,BNB,hold,
2025-11-13T15:17:25.910156,ETH,hold,
2025-11-13T15:17:25.910156,SOL,hold,
2025-11-13T15:17:25.910156,XRP,hold,
2025-11-13T15:17:25.910156,BTC,hold,
2025-11-13T15:17:25.910156,DOGE,hold,
2025-11-13T15:17:25.910156,BNB,hold,
2025-11-13T15:20:31.665452,ETH,hold,
2025-11-13T15:20:31.665452,SOL,hold,
2025-11-13T15:20:31.665452,XRP,hold,
2025-11-13T15:20:31.665452,BTC,hold,
2025-11-13T15:20:31.665452,DOGE,hold,
2025-11-13T15:20:31.665452,BNB,hold,
2025-11-13T15:23:37.749891,ETH,hold,
2025-11-13T15:23:37.749891,SOL,hold,
2025-11-13T15:23:37.749891,XRP,hold,
2025-11-13T15:23:37.749891,BTC,hold,
2025-11-13T15:23:37.749891,DOGE,hold,
2025-11-13T15:23:37.749891,BNB,hold,
2025-11-13T15:26:43.690737,ETH,hold,
2025-11-13T15:26:43.690737,SOL,hold,
2025-11-13T15:26:43.690737,XRP,hold,
2025-11-13T15:26:43.690737,BTC,hold,
2025-11-13T15:26:43.690737,DOGE,hold,
2025-11-13T15:26:43.690737,BNB,hold,
2025-11-13T15:29:49.587703,ETH,hold,
2025-11-13T15:29:49.587703,SOL,hold,
2025-11-13T15:29:49.587703,XRP,hold,
2025-11-13T15:29:49.587703,BTC,hold,
2025-11-13T15:29:49.587703,DOGE,hold,
2025-11-13T15:29:49.587703,BNB,hold,
2025-11-13T15:32:55.380885,ETH,hold,
2025-11-13T15:32:55.380885,SOL,hold,
2025-11-13T15:32:55.380885,XRP,hold,
2025-11-13T15:32:55.380885,BTC,hold,
2025-11-13T15:32:55.380885,DOGE,hold,
2025-11-13T15:32:55.380885,BNB,hold,
2025-11-13T15:36:01.263732,ETH,hold,
2025-11-13T15:36:01.263732,SOL,hold,
2025-11-13T15:36:01.263732,XRP,hold,
2025-11-13T15:36:01.263732,BTC,hold,
2025-11-13T15:36:01.263732,DOGE,hold,
2025-11-13T15:36:01.263732,BNB,hold,
2025-11-13T15:39:06.991683,ETH,hold,
2025-11-13T15:39:06.991683,SOL,hold,
2025-11-13T15:39:06.991683,XRP,hold,
2025-11-13T15:39:06.991683,BTC,hold,
2025-11-13T15:39:06.991683,DOGE,hold,
2025-11-13T15:39:06.991683,BNB,hold,
2025-11-13T15:42:13.201079,ETH,hold,
2025-11-13T15:42:13.201079,SOL,hold,
2025-11-13T15:42:13.201079,XRP,hold,
2025-11-13T15:42:13.201079,BTC,hold,
2025-11-13T15:42:13.201079,DOGE,hold,
2025-11-13T15:42:13.201079,BNB,hold,
2025-11-13T15:45:20.073723,ETH,hold,
2025-11-13T15:45:20.073723,SOL,hold,
2025-11-13T15:45:20.073723,XRP,hold,
2025-11-13T15:45:20.073723,BTC,hold,
2025-11-13T15:45:20.073723,DOGE,hold,
2025-11-13T15:45:20.073723,BNB,hold,
2025-11-13T15:48:26.108033,ETH,hold,
2025-11-13T15:48:26.108033,SOL,hold,
2025-11-13T15:48:26.108033,XRP,hold,
2025-11-13T15:48:26.108033,BTC,hold,
2025-11-13T15:48:26.108033,DOGE,hold,
2025-11-13T15:48:26.108033,BNB,hold,
2025-11-13T15:51:32.096169,ETH,hold,
2025-11-13T15:51:32.096169,SOL,hold,
2025-11-13T15:51:32.096169,XRP,hold,
2025-11-13T15:51:32.096169,BTC,hold,
2025-11-13T15:51:32.096169,DOGE,hold,
2025-11-13T15:51:32.096169,BNB,hold,
2025-11-13T15:54:37.949274,ETH,hold,
2025-11-13T15:54:37.949274,SOL,hold,
2025-11-13T15:54:37.949274,XRP,hold,
2025-11-13T15:54:37.949274,BTC,hold,
2025-11-13T15:54:37.949274,DOGE,hold,
2025-11-13T15:54:37.949274,BNB,hold,
2025-11-13T15:57:44.107680,ETH,hold,
2025-11-13T15:57:44.107680,SOL,hold,
2025-11-13T15:57:44.107680,XRP,hold,
2025-11-13T15:57:44.107680,BTC,hold,
2025-11-13T15:57:44.107680,DOGE,hold,
2025-11-13T15:57:44.107680,BNB,hold,
2025-11-13T16:00:50.063272,ETH,hold,
2025-11-13T16:00:50.063272,SOL,hold,
2025-11-13T16:00:50.063272,XRP,hold,
2025-11-13T16:00:50.063272,BTC,hold,
2025-11-13T16:00:50.063272,DOGE,hold,
2025-11-13T16:00:50.063272,BNB,hold,
2025-11-13T16:03:55.997088,ETH,hold,
2025-11-13T16:03:55.997088,SOL,hold,
2025-11-13T16:03:55.997088,XRP,hold,
2025-11-13T16:03:55.997088,BTC,hold,
2025-11-13T16:03:55.997088,DOGE,hold,
2025-11-13T16:03:55.997088,BNB,hold,
2025-11-13T16:07:01.980725,ETH,hold,
2025-11-13T16:07:01.980725,SOL,close,
2025-11-13T16:07:01.980725,XRP,hold,
2025-11-13T16:07:01.980725,BTC,hold,
2025-11-13T16:07:01.980725,DOGE,hold,
2025-11-13T16:07:01.980725,BNB,hold,
2025-11-13T16:10:08.652717,ETH,hold,
2025-11-13T16:10:08.652717,SOL,entry,
2025-11-13T16:10:08.652717,XRP,hold,
2025-11-13T16:10:08.652717,BTC,hold,
2025-11-13T16:10:08.652717,DOGE,hold,
2025-11-13T16:10:08.652717,BNB,hold,
2025-11-13T16:13:14.506070,ETH,hold,
2025-11-13T16:13:14.506070,SOL,hold,
2025-11-13T16:13:14.506070,XRP,hold,
2025-11-13T16:13:14.506070,BTC,hold,
2025-11-13T16:13:14.506070,DOGE,hold,
2025-11-13T16:13:14.506070,BNB,hold,
2025-11-13T16:16:20.346130,ETH,hold,
2025-11-13T16:16:20.346130,SOL,hold,
2025-11-13T16:16:20.346130,XRP,hold,
2025-11-13T16:16:20.346130,BTC,hold,
2025-11-13T16:16:20.346130,DOGE,hold,
2025-11-13T16:16:20.346130,BNB,hold,
2025-11-13T16:19:26.004405,ETH,hold,
2025-11-13T16:19:26.004405,SOL,hold,
2025-11-13T16:19:26.004405,XRP,hold,
2025-11-13T16:19:26.004405,BTC,hold,
2025-11-13T16:19:26.004405,DOGE,hold,
2025-11-13T16:19:26.004405,BNB,hold,
2025-11-13T16:22:31.964661,ETH,hold,
2025-11-13T16:22:31.964661,SOL,hold,
2025-11-13T16:22:31.964661,XRP,hold,
2025-11-13T16:22:31.964661,BTC,hold,
2025-11-13T16:22:31.964661,DOGE,hold,
2025-11-13T16:22:31.964661,BNB,hold,
2025-11-13T16:25:37.921513,ETH,hold,
2025-11-13T16:25:37.921513,SOL,hold,
2025-11-13T16:25:37.921513,XRP,hold,
2025-11-13T16:25:37.921513,BTC,hold,
2025-11-13T16:25:37.921513,DOGE,hold,
2025-11-13T16:25:37.921513,BNB,hold,
2025-11-13T16:28:43.776972,ETH,hold,
2025-11-13T16:28:43.776972,SOL,hold,
2025-11-13T16:28:43.776972,XRP,hold,
2025-11-13T16:28:43.776972,BTC,hold,
2025-11-13T16:28:43.776972,DOGE,hold,
2025-11-13T16:28:43.776972,BNB,hold,
2025-11-13T16:31:49.630762,ETH,hold,
2025-11-13T16:31:49.630762,SOL,hold,
2025-11-13T16:31:49.630762,XRP,hold,
2025-11-13T16:31:49.630762,BTC,hold,
2025-11-13T16:31:49.630762,DOGE,hold,
2025-11-13T16:31:49.630762,BNB,hold,
2025-11-13T16:34:55.584473,ETH,hold,
2025-11-13T16:34:55.584473,SOL,hold,
2025-11-13T16:34:55.584473,XRP,hold,
2025-11-13T16:34:55.584473,BTC,hold,
2025-11-13T16:34:55.584473,DOGE,hold,
2025-11-13T16:34:55.584473,BNB,hold,
2025-11-13T16:38:01.440904,ETH,hold,
2025-11-13T16:38:01.440904,SOL,hold,
2025-11-13T16:38:01.440904,XRP,hold,
2025-11-13T16:38:01.440904,BTC,hold,
2025-11-13T16:38:01.440904,DOGE,hold,
2025-11-13T16:38:01.440904,BNB,hold,
2025-11-13T16:41:07.168392,ETH,hold,
2025-11-13T16:41:07.168392,SOL,hold,
2025-11-13T16:41:07.168392,XRP,hold,
2025-11-13T16:41:07.168392,BTC,hold,
2025-11-13T16:41:07.168392,DOGE,hold,
2025-11-13T16:41:07.168392,BNB,hold,
2025-11-13T16:44:13.043765,ETH,hold,
2025-11-13T16:44:13.043765,SOL,hold,
2025-11-13T16:44:13.043765,XRP,hold,
2025-11-13T16:44:13.043765,BTC,hold,
2025-11-13T16:44:13.043765,DOGE,hold,
2025-11-13T16:44:13.043765,BNB,hold,
2025-11-13T16:47:18.900601,ETH,hold,
2025-11-13T16:47:18.900601,SOL,hold,
2025-11-13T16:47:18.900601,XRP,hold,
2025-11-13T16:47:18.900601,BTC,hold,
2025-11-13T16:47:18.900601,DOGE,hold,
2025-11-13T16:47:18.900601,BNB,hold,
2025-11-13T16:50:24.849341,ETH,hold,
2025-11-13T16:50:24.849341,SOL,hold,
2025-11-13T16:50:24.849341,XRP,hold,
2025-11-13T16:50:24.849341,BTC,hold,
2025-11-13T16:50:24.849341,DOGE,hold,
2025-11-13T16:50:24.849341,BNB,hold,
2025-11-13T16:53:31.220089,ETH,hold,
2025-11-13T16:53:31.220089,SOL,hold,
2025-11-13T16:53:31.220089,XRP,hold,
